"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predicted_price","difference","buy"
"1075",5655,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E9","C",46.1,2,1.7,1.7,250,240,"Average","rental (private)",51.543623,-0.029006,45,13,2,"hackney wick","Thames Water",46500,"Hackney","light_rail",0,0,1,0.2709304,313000,320275.301640577,-7275.30164057727,0
"1076",1,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","D",42.65,2,3.3,3.1,509,489,"Average","rental (private)",51.484852,0.173747,115,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,0.8687172,245000,252292.226580184,-7292.22658018407,0
"1077",9766,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E6","D",77,4,3.1,1.2,229,83,"Average","owner-occupied",51.531529,0.046554,138,9,3,"east ham","Thames Water",48300,"Newham","tube",2,0,0,0.9314786,391000,398529.162410232,-7529.16241023235,0
"1078",5698,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW7","D",85,4,4.3,4.1,302,286,"Average","rental (private)",51.475928,-0.329701,103,9,4,"isleworth","Thames Water",57100,"Hounslow","rail",0,1,0,0.3740828,503000,510584.208873616,-7584.20887361566,0
"1079",6371,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM14","D",67,4,4,2.2,342,179,"Average","owner-occupied",51.556466,0.240476,47,17,6,"upminster bridge","Essex & Suffolk Water",54600,"Havering","tube",1,0,0,0.5225974,385000,392653.055176355,-7653.05517635512,0
"1080",1822,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",45.35,2,1.6,1.5,209,203,"Average","owner-occupied",51.446671,-0.218163,78,57,3,"southfields","Thames Water",51400,"Merton","tube",1,0,0,0.6313424,264000,271880.205510104,-7880.20551010413,0
"1081",5998,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA5","D",79.17,4,4.6,2.9,348,216,"Average","owner-occupied",51.449958,0.126739,66,30,5,"albany park","Thames Water",54000,"Bexley","rail",0,1,0,1.2428,381000,389041.404135342,-8041.40413534245,0
"1082",8007,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E15","D",86,4,3,2,199,135,"Average","owner-occupied",51.550438,0.01029,89,12,3,"maryland","Thames Water",44400,"Newham","rail",0,1,0,0.4455438,325000,333340.715780129,-8340.71578012872,0
"1083",297,NA,NA,"T","N","L",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","D",62,4,2.5,1.5,208,129,"Good","rental (private)",51.584577,-0.038768,104,12,3,"blackhorse road","Thames Water",50700,"Waltham Forest","tube",1,0,1,0.233025,436000,444352.265579265,-8352.2655792649,0
"1084",849,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",78,5,3.6,1.1,258,76,"Average","owner-occupied",51.382249,-0.234849,102,27,4,"worcester park","SES Water",61700,"Sutton","rail",0,1,0,0.7071532,406000,414378.486088621,-8378.48608862131,0
"1085",6864,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","D",54,3,3,1.5,323,161,"Average","owner-occupied",51.43249,0.117007,103,40,5,"albany park","Thames Water",50500,"Bexley","rail",0,1,0,0.8270834,237000,245456.006233518,-8456.00623351848,0
"1086",12753,NA,NA,"S","N","F",NA,NA,NA,"HIGHGATE",NA,NA,"N6","F",236,11,19,7.1,447,170,"Poor","owner-occupied",51.578407,-0.150567,96,115,3,"highgate","Thames Water",63600,"Camden","tube",1,0,0,0.2976506,2719000,2727473.35239607,-8473.35239607235,0
"1087",1070,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG1","D",58.1,3,3.3,2.7,344,278,"Average","rental (private)",51.564976,0.079611,174,14,4,"ilford","Essex & Suffolk Water",49000,"Redbridge","rail",0,1,0,0.633828,249000,257486.757975141,-8486.75797514053,0
"1088",15593,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE6","D",30,2,2.1,1.4,409,280,"Very Poor","owner-occupied",51.441945,0.008515,57,33,3,"lee","Thames Water",48000,"Lewisham","rail",0,1,0,1.059487,223000,231500.624993355,-8500.62499335461,0
"1089",15292,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","E",139,7,7.8,3.9,259,121,"Average","owner-occupied",51.406999,-0.193738,129,18,3,"morden road","Thames Water",72900,"Merton","light_rail",0,0,1,0.2970292,890000,898591.432772116,-8591.43277211557,0
"1090",3602,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","B",59,3,1.5,1.5,155,156,"Average","owner-occupied",51.463968,-0.190871,78,8,2,"wandsworth town","Thames Water",75500,"Wandsworth","rail",0,1,0,0.2908152,462000,470643.537213477,-8643.53721347719,0
"1091",2146,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","D",71,3,3.4,1.9,268,155,"Good","rental (private)",51.42673,-0.14601,163,36,3,"streatham","Thames Water",59800,"Croydon","rail",0,1,0,0.9917544,413000,421887.53127866,-8887.53127866,0
"1092",3255,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E15","D",80,4,3.4,1.8,241,121,"Average","owner-occupied",51.55442,-0.006455,153,9,3,"leyton","Thames Water",46700,"Newham","tube",1,0,0,0.391482,424000,433026.39272142,-9026.39272141975,0
"1093",7262,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW12","D",151,6,6.1,2.9,228,108,"Poor","owner-occupied",51.416469,-0.376967,76,20,6,"hampton","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.2591238,986000,995034.854493889,-9034.85449388938,0
"1094",7087,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N14","B",70.7,3,1.6,1.3,138,110,"Average","rental (private)",51.639922,-0.139426,64,83,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.7817212,310000,319408.683083911,-9408.68308391108,0
"1095",9346,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW13","C",57.35,3,2.8,1.9,319,223,"Average","rental (private)",51.43713,-0.408851,64,16,6,"feltham","Affinity Water",53500,"Hounslow","rail",0,1,0,1.0924212,258000,267609.697661739,-9609.69766173873,0
"1096",8208,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",87,4,3.8,1.3,247,85,"Average","owner-occupied",51.627131,-0.265078,73,71,5,"edgware","Affinity Water",53800,"Barnet","tube",1,0,0,1.1825242,474000,484119.862091278,-10119.8620912778,0
"1097",219,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","C",67,3,2.9,2.8,245,235,"Average","rental (private)",51.365982,-0.114849,272,50,5,"waddon","Thames Water",47600,"Croydon","rail",0,1,0,0.5611242,233000,243394.6877273,-10394.6877273003,0
"1098",10078,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N11","D",74.9,3,2,2,178,175,"Good","rental (private)",51.61777,-0.142066,60,59,4,"new southgate","Affinity Water",51100,"Barnet","rail",0,1,0,0.270309,328000,338431.280446245,-10431.2804462448,0
"1099",5906,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW12","C",77,5,2,0.9,148,62,"Average","owner-occupied",51.428386,-0.385593,75,19,6,"hampton","Thames Water",54700,"Richmond upon Thames","rail",0,1,0,1.2328576,425000,435731.267061343,-10731.2670613431,0
"1100",6342,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E18","D",70.08,4,4.3,3.1,365,264,"Average","owner-occupied",51.58689,0.01685,48,35,4,"snaresbrook","Thames Water",55000,"Redbridge","tube",1,0,0,0.5008484,336000,347217.203440451,-11217.2034404506,0
"1101",9258,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW1","D",96,5,5,1.8,297,106,"Average","owner-occupied",51.437408,-0.331149,59,9,5,"strawberry hill","Thames Water",70300,"Richmond upon Thames","rail",0,1,0,0.6624124,758000,769277.423069479,-11277.4230694786,0
"1102",12805,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","D",75.8,5,4.6,3.8,361,300,"Poor","owner-occupied",51.424917,-0.187063,58,14,3,"haydons road","Thames Water",64700,"Merton","rail",0,1,0,0.3113214,678000,689708.779951339,-11708.7799513387,0
"1103",3022,NA,NA,"F","N","L",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","D",51,3,2.9,2.3,322,254,"Good","owner-occupied",51.58593,-0.028836,105,20,3,"walthamstow queens road","Thames Water",50900,"Waltham Forest","light_rail",0,0,1,0.5138978,298000,309779.364094875,-11779.3640948748,0
"1104",5721,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT5","D",80,5,3.1,1.8,219,124,"Average","owner-occupied",51.381505,-0.276091,89,29,5,"tolworth","Thames Water",55400,"Kingston upon Thames","rail",0,1,0,0.43498,374000,385833.675066532,-11833.6750665325,0
"1105",4726,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW11","C",68,4,1.8,0.5,158,47,"Good","owner-occupied",51.429254,-0.336999,84,11,6,"teddington","Thames Water",64300,"Richmond upon Thames","rail",0,1,0,0.4200664,583000,595183.712347809,-12183.7123478095,0
"1106",11228,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM6","E",70,3,6.8,3.7,556,297,"Average","owner-occupied",51.350154,-0.148643,70,89,5,"wallington","SES Water",53000,"Sutton","rail",0,1,0,0.820248,280000,292201.299194219,-12201.2991942189,0
"1107",609,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE25","D",111,4,5.3,2.1,271,107,"Average","owner-occupied",51.392504,-0.068625,119,49,3,"woodside","Thames Water",50500,"Croydon","light_rail",0,0,1,0.4772352,482000,494458.631824662,-12458.6318246615,0
"1108",5574,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EN3","C",29,2,1.3,0.9,245,166,"Good","owner-occupied",51.675854,-0.040077,127,19,6,"turkey street","Thames Water",46000,"Enfield","light_rail",0,0,1,0.4498936,172000,184476.624409303,-12476.6244093034,0
"1109",4692,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","E",104,5,5.6,2.2,303,117,"Average","owner-occupied",51.389475,-0.200307,136,34,4,"st helier","SES Water",46900,"Merton","rail",0,1,0,0.214383,455000,467515.193289477,-12515.1932894768,0
"1110",8108,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA1","D",60.341,3,3.7,2.5,366,251,"Average","rental (private)",51.590211,-0.34171,80,60,5,"harrow and wealdstone","Affinity Water",56000,"Brent","tube",2,1,1,0.5741736,298000,310624.521156527,-12624.5211565273,0
"1111",2389,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",170,7,8.3,5,277,166,"Average","owner-occupied",51.324466,-0.105587,48,110,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.242346,740000,752706.204305074,-12706.2043050739,0
"1112",13514,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR1","C",50,2,1.4,1.4,163,163,"Average","owner-occupied",51.411628,0.018057,101,68,4,"bromley north","Thames Water",56100,"Bromley","rail",0,1,0,0.2336464,250000,262952.565612702,-12952.5656127015,0
"1113",4173,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT3","D",86.48,5,5.3,4.2,275,218,"Good","owner-occupied",51.397559,-0.236345,92,18,4,"motspur park","Thames Water",67300,"Kingston upon Thames","rail",0,1,0,0.2870868,531000,543962.692272836,-12962.6922728362,0
"1114",3577,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",64,4,3.2,0.5,289,43,"Good","owner-occupied",51.531507,0.162574,91,3,5,"dagenham dock","Essex & Suffolk Water",42300,"Barking and Dagenham","rail",0,1,0,1.1893596,275000,288042.631223398,-13042.6312233978,0
"1115",15872,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",89,4,4.3,1.4,274,86,"Average","owner-occupied",51.43768,0.096427,76,36,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.5083052,336000,349134.339651072,-13134.3396510723,0
"1116",15782,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",63.35,3,2.2,2.1,230,223,"Good","owner-occupied",51.510847,-0.000403,81,7,2,"east india","Thames Water",68500,"Tower Hamlets","light_rail",0,0,1,0.1280084,399000,412274.285248147,-13274.2852481465,0
"1117",2688,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","D",64,3,2.8,1.6,245,145,"Average","owner-occupied",51.415733,-0.029234,106,38,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.4710212,287000,300303.079614602,-13303.0796146021,0
"1118",8192,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM11","B",40,2,1.3,1.2,187,181,"Average","owner-occupied",51.563347,0.222546,67,27,6,"emerson park","Essex & Suffolk Water",43600,"Havering","light_rail",0,0,1,0.6189144,177000,190312.447806991,-13312.4478069913,0
"1119",14305,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","D",87,5,3.8,2,246,130,"Average","owner-occupied",51.595186,0.162174,123,26,6,"romford","Essex & Suffolk Water",48000,"Havering","light_rail",0,1,1,2.1338876,333000,346450.148014849,-13450.1480148486,0
"1120",4007,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA15","C",108,6,3.4,1.9,179,98,"Average","owner-occupied",51.435201,0.085207,124,41,4,"new eltham","Thames Water",59300,"Bexley","rail",0,1,0,0.8799024,516000,529617.929417606,-13617.9294176059,0
"1121",4127,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM11","F",86,5,6.8,2.6,472,183,"Average","owner-occupied",51.578047,0.21225,80,30,6,"gidea park","Essex & Suffolk Water",52600,"Havering","rail",0,1,0,0.6574412,402000,415697.979392209,-13697.9793922093,0
"1122",13801,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW9","D",80,4,4.5,1,318,71,"Average","owner-occupied",51.590664,-0.278276,44,50,4,"kingsbury","Affinity Water",50200,"Brent","tube",1,0,0,0.3834038,443000,456761.181850541,-13761.1818505406,0
"1123",3122,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR5","D",116,7,4.3,2.4,210,113,"Average","owner-occupied",51.303602,-0.120648,81,163,6,"coulsdon south","SES Water",53700,"Croydon","rail",0,1,0,1.3906932,475000,488963.397761117,-13963.397761117,0
"1124",4161,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","E",68.95,3,5.3,4.9,511,474,"Very Poor","rental (private)",51.552215,-0.05457,98,21,2,"hackney central","Thames Water",52200,"Hackney","light_rail",0,0,1,0.4231734,510000,524089.820590566,-14089.8205905659,0
"1125",8049,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","C",47,2,1.2,1.2,141,141,"Average","owner-occupied",51.42704,-0.037983,91,35,4,"lower sydenham","Thames Water",43700,"Lewisham","rail",0,1,0,0.4697784,185000,199328.992994115,-14328.9929941148,0
"1126",15707,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",86,4,3.7,1.3,245,83,"Average","owner-occupied",51.556268,0.125462,75,11,5,"chadwell heath","Essex & Suffolk Water",40800,"Barking and Dagenham","rail",0,1,0,1.0831002,325000,339641.20310397,-14641.2031039703,0
"1127",8369,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW7","C",45,2,1.4,0.8,178,104,"Very Poor","owner-occupied",51.49355,-0.178973,10,13,1,"gloucester road","Thames Water",70100,"Kensington and Chelsea","tube",3,0,0,0.3840252,742000,756842.122143605,-14842.1221436046,0
"1128",3351,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW16","D",86,4,3,0.9,199,59,"Good","owner-occupied",51.418074,-0.139445,79,28,3,"streatham common","Thames Water",49300,"Croydon","rail",0,1,0,0.3921034,430000,444896.600444391,-14896.6004443906,0
"1129",14607,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT3","D",110,6,5.4,2.3,278,115,"Average","owner-occupied",51.390306,-0.260727,58,21,4,"malden manor","Thames Water",56700,"Kingston upon Thames","rail",0,1,0,0.487799,562000,576975.782482422,-14975.7824824216,0
"1130",2784,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","C",106,6,3.4,1.7,184,90,"Good","owner-occupied",51.640527,-0.069595,67,23,5,"bush hill park","Thames Water",56700,"Enfield","light_rail",0,0,1,0.2131402,557000,572054.305486389,-15054.305486389,0
"1131",11112,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"UB5","C",99,5,3,1.5,173,86,"Good","owner-occupied",51.553653,-0.373503,31,49,5,"northolt","Affinity Water",45700,"Ealing","tube",1,0,0,0.6406634,430000,445162.337730596,-15162.3377305963,0
"1132",13021,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM1","D",64,4,3.5,0.9,309,76,"Average","owner-occupied",51.590829,0.179898,86,32,6,"romford","Essex & Suffolk Water",49800,"Havering","light_rail",0,1,1,1.388829,335000,350387.412433841,-15387.4124338406,0
"1133",14708,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",97,5,8.5,3.7,433,169,"Good","owner-occupied",51.368799,0.084559,50,81,6,"orpington","Thames Water",66900,"Bromley","rail",0,1,0,0.5890872,521000,536389.356608222,-15389.3566082225,0
"1134",13601,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR7","E",71,3,4.8,1.2,380,93,"Average","owner-occupied",51.425125,0.060482,32,80,4,"elmstead woods","Thames Water",55000,"Bromley","rail",0,1,0,1.295619,390000,405548.053411482,-15548.0534114816,0
"1135",1668,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","C",66,3,2.7,1.4,231,117,"Poor","owner-occupied",51.548131,-0.159828,46,59,2,"belsize park","Thames Water",55700,"Camden","tube",1,0,0,0.2995148,579000,594572.356273183,-15572.356273183,0
"1136",7301,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",75,4,3.3,1.8,249,134,"Average","owner-occupied",51.544774,0.204566,79,12,6,"elm park","Essex & Suffolk Water",48200,"Havering","tube",1,0,0,0.6232642,320000,335650.068511802,-15650.0685118021,0
"1137",14622,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW8","D",74,6,3.1,1,243,77,"Average","owner-occupied",51.493463,-0.299616,43,13,3,"kew bridge","Thames Water",50200,"Hounslow","rail",0,1,0,0.5549102,501000,516692.120485616,-15692.1204856156,0
"1138",8312,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM11","E",118,5,6.1,1.5,324,85,"Average","owner-occupied",51.572926,0.21675,101,31,6,"emerson park","Essex & Suffolk Water",54000,"Havering","light_rail",0,0,1,0.2933008,5e+05,515699.452844744,-15699.4528447441,0
"1139",10090,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM3","D",69,4,4.2,3.3,346,266,"Average","owner-occupied",51.610902,0.225864,30,44,6,"harold wood","Essex & Suffolk Water",41500,"Havering","rail",0,1,0,1.4484834,237000,252747.045188564,-15747.0451885638,0
"1140",3822,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","D",72,5,2.8,0.8,222,59,"Average","owner-occupied",51.54602,0.145479,99,9,5,"dagenham heathway","Essex & Suffolk Water",39900,"Barking and Dagenham","tube",1,0,0,0.5269472,291000,306832.205447818,-15832.2054478182,0
"1141",9727,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","D",51,3,2.8,1.1,307,123,"Average","rental (private)",51.465247,-0.178785,99,7,2,"clapham junction","Thames Water",47000,"Wandsworth","light_rail",0,1,1,0.6158074,329000,344886.354438315,-15886.3544383153,0
"1142",4229,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA17","E",110,5,5.9,2.8,304,141,"Average","owner-occupied",51.490297,0.153018,97,18,5,"belvedere","Thames Water",45700,"Bexley","rail",0,1,0,0.3063502,378000,393976.193228714,-15976.1932287139,0
"1143",9888,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","C",103,5,3.1,1.6,173,84,"Average","owner-occupied",51.608568,0.102573,135,42,4,"hainault","Thames Water",41800,"Redbridge","tube",1,0,0,0.6257498,391000,407100.615482555,-16100.6154825552,0
"1144",12212,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA5","E",111,5,5.8,2.2,299,110,"Average","owner-occupied",51.447,0.135135,87,26,6,"bexley","Thames Water",54000,"Bexley","rail",0,1,0,0.8469682,433000,449125.211421127,-16125.211421127,0
"1145",3311,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","D",59.88,3,3.9,3.6,429,400,"Very Poor","owner-occupied",51.487445,0.174072,126,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,1.012882,222000,238127.357539167,-16127.3575391674,0
"1146",11098,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",44.59,2,1.7,1.3,236,179,"Average","owner-occupied",51.547923,-0.080036,206,22,2,"dalston kingsland","Thames Water",49000,"Islington","light_rail",0,0,1,0.2752802,324000,340143.838168664,-16143.8381686637,0
"1147",15271,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N3","D",50.9,3,2.9,1.6,342,193,"Very Poor","rental (private)",51.60904,-0.191641,29,78,4,"west finchley","Affinity Water",60600,"Barnet","tube",1,0,0,0.1528644,343000,359189.312398653,-16189.3123986526,0
"1148",13137,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EN1","D",32,1,1.7,1.1,306,189,"Average","owner-occupied",51.64545,-0.067116,98,23,5,"bush hill park","Thames Water",49900,"Enfield","light_rail",0,0,1,0.2933008,190000,206217.619793811,-16217.619793811,0
"1149",4278,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR2","D",68,4,3.4,1.5,284,123,"Average","rental (private)",51.358038,-0.092941,68,65,5,"south croydon","Thames Water",61500,"Croydon","rail",0,1,0,0.46605,339000,355286.838781103,-16286.8387811028,0
"1150",10633,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",81,4,3.5,0.9,226,56,"Good","owner-occupied",51.404871,-0.052993,81,42,4,"birkbeck","Thames Water",61300,"Bromley","light_rail",0,1,1,0.2255682,415000,431306.887713164,-16306.8877131638,0
"1151",8998,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT3","E",86,5,5.2,1.8,342,118,"Very Poor","owner-occupied",51.394747,-0.237157,75,19,4,"motspur park","Thames Water",67300,"Kingston upon Thames","rail",0,1,0,0.1777204,537000,553474.188625899,-16474.1886258995,0
"1152",8506,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","D",64,3,3.2,2,282,171,"Good","owner-occupied",51.468518,0.178226,103,24,6,"slade green","Thames Water",44900,"Bexley","rail",0,1,0,0.7655648,210000,226574.143077126,-16574.1430771261,0
"1153",8840,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W2","C",44,2,1.5,0.9,191,113,"Very Poor","rental (social)",51.519176,-0.187589,254,29,2,"royal oak","Thames Water",56500,"Westminster","tube",2,0,0,0.1000454,529000,545576.489439219,-16576.4894392185,0
"1154",12908,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG8","C",78,4,2.2,1.5,148,102,"Good","owner-occupied",51.614552,0.021612,57,72,4,"woodford","Thames Water",59400,"Redbridge","tube",1,0,0,0.857532,356000,372581.221928202,-16581.2219282016,0
"1155",3014,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR5","D",110.44,6,4.5,4.4,212,209,"Average","owner-occupied",51.315728,-0.151378,162,126,6,"woodmansterne","SES Water",63300,"Croydon","rail",0,1,0,0.565474,523000,539694.433912036,-16694.4339120362,0
"1156",5239,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG5","D",61,3,2.9,1.4,266,126,"Average","owner-occupied",51.597963,0.072396,39,37,4,"fairlop","Thames Water",43600,"Redbridge","tube",1,0,0,0.9780836,242000,258714.140759554,-16714.1407595541,0
"1157",2334,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",78,4,4.1,1.3,302,95,"Average","owner-occupied",51.549788,0.220849,93,15,6,"hornchurch","Essex & Suffolk Water",51000,"Havering","tube",1,0,0,0.4685356,354000,370724.748817033,-16724.7488170327,0
"1158",9098,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM1","D",79.08,3,4.4,3.7,379,319,"Average","owner-occupied",51.582187,0.179441,81,19,6,"romford","Essex & Suffolk Water",43400,"Havering","light_rail",0,1,1,0.6903754,303000,319902.135675339,-16902.1356753387,0
"1159",12204,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT6","D",51.42,3,3.5,3.5,409,400,"Very Poor","owner-occupied",51.389022,-0.297647,76,35,6,"surbiton","Thames Water",57900,"Kingston upon Thames","rail",0,1,0,0.5884658,281000,298210.872976946,-17210.8729769463,0
"1160",15393,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",100,4,5,1.7,284,95,"Average","owner-occupied",51.563898,0.011995,95,23,3,"leytonstone high road","Thames Water",49800,"Redbridge","light_rail",0,0,1,0.211276,550000,567490.450250387,-17490.450250387,0
"1161",15777,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR4","D",80,5,3.4,0.8,243,57,"Good","owner-occupied",51.406695,-0.152313,84,25,3,"mitcham eastfields","Thames Water",48500,"Merton","rail",0,1,0,0.21749,410000,427510.474751583,-17510.4747515832,0
